amount_reviews,critics_consensus,date,duration,genre,images,rating,title
100,★ 討債變養孩擔保品 變脫油瓶！ ★ 韓國影視天后河智苑 回歸大銀幕！ ★ 國民爸爸成東鎰 化身討債大叔！ ★ 新秀童星朴昭怡 萌度破表！  1993年仁川，粗魯又不好相處的高利貸業者頭石（成東鎰 飾）和宗培（金熙元 飾）想拿回欠債，卻意外地帶回九歲的承怡（朴昭怡 飾）作為擔保。  「擔保是什麼意思？」不知道什麼意思就成為擔保的承怡，因承怡媽媽遭到遣返，頭石和宗培必須負責把孩子送給別人領養。本以為承怡被有錢人家領養，卻發現送到不是原先想像的地方，兩人決定把承怡帶回家照顧。突然接管小孩，必須擔保小孩人生的頭石和宗培，與因欠債而被作為擔保的承怡，頭石、宗培、承怡這三個人，不知不覺成為彼此很特別的存在。 去討債卻遇到人生的寶貝！ 今年秋天，「擔保」將成為「寶貝」！  【關於製作】  打造出《機密同盟》、《國際市場：半世紀的諾言》、《喜馬拉雅：返家之路》、《那才是我的世界》等無數賣座電影的JK Film，這次以溫馨療癒的感動新作《無價之保》和觀眾見面。JK Film以訴求滿滿父愛的《國際市場：半世紀的諾言》；詼諧描繪南北韓刑警協同辦案的《機密同盟》；真實事件改編，挑戰遠征高峰的《喜馬拉雅：返家之路》；前拳擊手哥哥和罹患學者症候群的弟弟，開啟一段與眾不同人生的《那才是我的世界》等，透過有趣的劇情，引發群體共鳴，受到廣大觀眾的喜愛。 JK Film在2020年帶給觀眾療癒系新片《無價之保》，訴說著冷酷無情的高利貸業者「頭石」和他的後輩「宗培」，為了去討回欠債，卻意外以九歲的女孩「承怡」作為擔保，及其養育過程中所發生的故事。前往討債的高利貸業者「頭石」和「宗培」，偶然間以孩子作為擔保的獨特設定，引發觀眾的好奇。在電影《美麗的和聲》中使用溫暖的視角，引發在觀眾引發共鳴的導演姜大奎，再次發揮了細膩的執導能力，更增添了對《無價之保》的期待。  一開始讀了劇本後，飾演大人「承怡」的河智苑就感動的流下了淚水，她表示：「觀眾看了《無價之保》之後，一定能夠深刻地感到共鳴，本片是這個時代必不可或缺的電影。」表達出毫不猶豫接演電影的原因。飾演「頭石」的成東鎰表示：「我有自信到可以用我的三個小孩保證，我也很想讓我的小孩看這部電影。」如此表達出強烈的自信，令人更加期待這部電影。像這樣討喜且擁有溫暖魅力的2020療癒系電影《無價之保》，將於今年秋天溫暖上映，不僅給觀眾帶來幸福的微笑，更能讓各年齡層都能感到共鳴，傳遞真誠的感動，留下令人回味的餘韻。 ,2020-10-08,片長：01時53分,,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\無價之保.jpg,4.3,無價之保
91,★ 《T-34：戰場傳奇》億萬團隊最新力作 ★ 《神力女超人》《哥吉拉II 怪獸之王》特效團隊再創視覺高峰 ★ 宛如《全面啟動》X《奇異博士》超脫現實的燒腦科幻冒險 ★ 逃離夢境，成為他們唯一生路……  年輕有為的建築師維多，從一次意外事故中醒來，卻發現自己身處一個與地球極為相似的異世界中，異界中的所有景色都是由人類的記憶建構而成，也因如此，這個世界如記憶般混亂且極度不穩定，我們熟知的物理規則在這個世界並不存在。維多必須和他的愛人及夥伴找出其中的規律及破綻，同時躲避神祕異獸窮追不捨的獵殺，逃出這個超乎常理的異世界…… ,2020-09-30,片長：01時51分,科幻,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\遺落夢境.jpg,3.9,遺落夢境
92,《蠟筆小新》將以充滿無限想像的「塗鴉」主題，帶各位將視角集中在充滿神秘的「塗鴉王國」上，原本依靠豐富隨意的「塗鴉」作為運作來源的「塗鴉王國」，是以自由的塗鴉為能量來源，漂浮於空中的一個王國。但是，隨著時代變遷，近年在地面上看到塗鴉的機會減少，導致王國能源不足而快毀滅了…「塗鴉王國」的皇家軍隊賭上國家命運，開始進攻地面！！沒想到他們來到的地方，竟然是小新等人居住的春日部！！塗鴉王國珍寶「奇蹟蠟筆」能讓畫出來的東西動起來獲得珍寶的那位勇者就是－「超樂天的五歲小朋友」野原新之助！究竟小新能不能和他大筆畫出的塗鴉們一起拯救世界呢？,2020-09-11,片長：01時43分,喜劇,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\蠟筆小新：激戰！塗鴉王國與差不多四勇者.jpg,4.5,蠟筆小新：激戰！塗鴉王國與差不多四勇者
95,★橫掃歐洲各大影展 勇奪8項德國奧斯卡蘿拉獎 ★天才童星海倫娜·澤格爾 震撼影壇 奪影史最年輕影后 ★國際影評盛讚 榮獲第21屆台北電影節-最佳影片 ★2020年奧斯卡「最佳國際電影」德國代表 ★2019柏林影展- 阿爾弗雷德鮑爾銀熊獎  她宛如混世魔王，獨自徘徊在瀕臨崩潰的世界邊緣… 啊～～～去死！！！走開，豬頭！臭矮子閃邊去！ 教室裡，年僅九歲的班妮臉上掛彩，發出死亡般的吼叫聲咒罵著同學。憤怒沖腦的她是社福機構裡最危險的不定時炸彈。數度被強制送醫的她，總在看似病情獲得控制後又急轉直下。在班妮一次次情緒失控下，週遭人們對她的寬容與耐心也逐漸動搖，社工們各個都對她束手無策，最終他們決定聘請青少年輔導員-米查做最後的嘗試。  米查提議讓他們在森林中度過一段時間，企圖藉由大自然的力量讓班妮脫離爆炸的人生。剛開始森林生活對米查與班妮都是嚴峻的考驗，但隨著時間的推移，雙方漸漸取得彼此的信任，一起蓋小屋、作飯、螢火玩耍。這是短期好轉的假像，還是米查真的成功改造班妮了嗎？回到文明社會的班妮有辦法融入嗎？班妮的唯一願望是「與媽媽同住」，卻因病情不穩而無法實現，她這次有機會了嗎？  【關於電影】  電影以「問題兒童-班妮」為主題出發，根據統計全球每100位兒童就有5～7位像班妮這樣患有好動及過動症狀的問題兒童，從小就在各種輔導機構與醫院穿梭的他們無法融入一般社會。隨著故事的推進，單純渴望得到母愛的班妮，在一次次情緒失控後再度被強制隔離，這樣的狀況使她內心感到更加不安，病情更加惡化。  本片不僅在歐洲各地大放異彩，去年也拿下台北電影節最大獎「最佳影片」。評審團稱許這部作品角色塑造極具說服力，攝影、剪輯、聲音與美術的處理策略鮮明，作者風格突出。演員整體表現亮眼，是從劇本、演員到技術層面成熟度極高的佳作。 ,2020-09-11,片長：02時05分,,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\蘿莉破壞王.jpg,4.3,蘿莉破壞王
97,★ 香港金像獎10項提名，影帝郭富城近年最滿意演出作品 ★ 香港社會最關注「麥當勞」遊民議題 ，聚焦邊緣階層的人生，真實揭露社會底層悲歌 ★ 家人成了陌路人，陌生人反而更像家人，劇情溫情感人，讓人淚流不止，國際影展邀約不斷，口碑滿載，好評無數  假如，我們相信，希望能燃點生命；信念能改寫人生，或許，是我們不知道，希望和信念，往往會瓦解於貧窮…… 阿博（郭富城 飾）曾是一位金融才俊，但一場股災挪用公款，淪為階下囚…… 出獄後的阿博無法面對自我，更無法面對他期待極高的年老母親（鮑起靜 飾），也對為他肩負巨大債務的妹妹感到十分愧疚，因此不想回家，從此成了無家者，活在眾多比他更沒有明天的人當中，似乎讓他找回了一些安全感。十年前，在他意氣風發之時，曾與阿珍（楊千嬅 飾）有過一面之緣，但她卻與落迫時的阿博漸漸走近，希望他重新能振作…… 阿博在快餐店內遇到不少同路人，相互改寫了各自的人生：帶著稚女的苦命媽媽，一直瘋狂打工為欠賭帳的奶奶還債，不敢回家的等伯（萬梓良 飾）、靠街頭賣畫維生的口水祥（張達明 飾）、剛離家出走的孤僻少年深仔等。眾人都以阿博為首，互相扶持，希望能盡力幫助彼此走過人生低谷。  【關於電影】  現今社會，樓價高漲、貧富懸殊、社會傾斜、人際關係疏離，各地食物鏈下的最低層，每天均過著貧苦生活！有人因為付不起昂貴租金、家庭或個人問題、亦或是節省交通費用等等各種原由，每當踏入凌晨，便會不約而同流連在各種地方如公園、天橋甚至24小時營業的速食店借宿一宵，夜宿速食店的這群人被稱為「麥難民」，成為香港夜晚獨特的景像。  電影《麥路人》靈感取材於日趨普遍的香港社會悲情實況，描繪貧窮線下的小人物，每個人都有不同的原因，聚結在24小時速食店，相助守望的感人故事。香港無家者的社會現象由2013年逐漸受關注，根據香港社區組織協會於2019年發佈的調查發現，截至2018年底，全港露宿者的登記人數由2013年的780人上升至1270人，當中接近4成是「麥難民」，增幅高達6倍。 ,2020-09-17,片長：01時54分,,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\麥路人.jpg,4.2,麥路人
80,★ 韓國爆笑犯罪新作 《雞不可失》後最狂辦案 ★ 車禍唯一目擊者 奶奶爆笑神出擊 記憶雖然不靠譜 卻是破案唯一線索！ ★ 我的嬤嬤咪呀！韓國大滿貫影后羅文姬 X 實力男星李熙俊 聯手飆戲 ★ 不要小看長輩 別和奶奶作對！真相 永遠只有一個！  一位患有阿茲海默症的奶奶（羅文姬 飾），竟是肇逃案件的唯一目擊證人！平時和兒子（李熙峻 飾）與孫女相依為命，奶奶最疼愛的孫女竟慘遭車禍陷入昏迷。警方辦案只能依靠失憶奶奶毫無邏輯的胡言亂語、天外飛來一筆的說詞來回拼湊，他們能否用無厘頭的線索順利揪出兇手呢？ ,2020-09-18,片長：01時50分,喜劇,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\名偵探奶奶.jpg,3.6,名偵探奶奶
91,★ 《全面攻佔2：倫敦救援》《古墓奇兵》幕後團隊震撼打造 ★ 《鬼玩人影集》《勇者逆襲》導演火爆新作 ★ 《變形金剛》梅根福克斯剽悍上陣 ★ 當獵人成為獵物，手中的槍是活下去的唯一方法！  身經百戰的傭兵隊長歐哈拉（梅根福克斯 飾）受到委託，率領一支菁英小隊前往危機四伏的非洲執行一項救援任務，沒想到卻在撤離過程中發生意外。受困於非洲荒野之中的歐哈拉與隊員們，必須面對來自叛軍的血腥追擊，以及一群飢腸轆轆的嗜血狂獅……。 ,2020-09-18,片長：01時46分,,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\重裝救援：全境獵殺.jpg,3.2,重裝救援：全境獵殺
93,★《奇奇怪怪》系列網漫最火紅篇章，首度改編動畫登上大銀幕！ ★ 網漫人氣超越《與神同行》，影史最詭異獨創恐怖怪談！ ★ 毛骨悚然都市奇談，驚悚詭異媲美伊藤潤二作品！ ★ 耗時六年製作，南韓影史首部懸疑恐怖動畫電影！ ★ 9.9超高評分霸榜WEBTOON恐怖漫畫冠軍，網友話題滿載！ ★ 淋漓盡致體現人性之惡，深刻反思「看臉時代」社會現況！ ★ 融合懸疑、奇幻、犯罪、倫理多重元素，增添原作更多劇情細節！ ★ 預告點擊率飆破200萬次，大幅超越《屍速列車：感染半島》！ ★ 原作粉絲認可的高完成度，全球國際影展爭相邀約！ ★ 強勢入選法國安錫動畫影展「競賽」單元！ ★ 獲選南韓富川奇幻影展「韓國奇幻競賽」單元！ ★ 入選蒙特婁國際奇幻影展「動畫競賽」單元！  溶脂化骨，重塑美貌，妳敢嘗試？ 想要擁有嶄新人生？為您介紹這罐「神奇整容液」的使用方法…。  首先，請用鏡子確認自己的臉。不如拍張照片做個紀念，因為這將會是您跟原本長相最後告別的時刻。接著，將水與整容液以4:1比例混合，並將臉部浸泡在整容液裡20分鐘。之後，您的皮膚與肌肉將像黏土一般得以重新塑型，成為您想要擁有的模樣…。  一位屢受歧視的棉花糖女孩，在使用整容液後，如願成為廣受歡迎的女神。不僅追求者絡繹不絕，更吸引經紀人想要簽她當藝人。她還迅速結識高富帥，不論事業跟愛情都走向人生巔峰。不過她萬萬沒想到，當整容液開始產生副作用後，讓她不得不做出一連串駭人行為，她的人生也逐漸失控…。  【關於電影】  網漫人氣超越《與神同行》，影史最詭異獨創恐怖怪談 在「外貌至上主義」的南韓社會當中，時常出現「花美男」、「花美女」、「高顔質」等「看臉時代」之下的流行語。許多南韓綜藝節目當中，藝人與素人談起自己的整容經歷，更像家常便飯一樣簡單。尤有甚者，許多南韓的小孩一出生，父母就會為他們準備一筆「整容費」，等兒女成年的時候，再把這筆錢送給兒女當作禮物，希望能讓他們透過整容，讓未來的事業與生活更加順遂。不過，這個在南韓社會稀鬆平常的整容文化，如果轉化為奇幻、恐怖電影的題材，又將會成為什麼模樣？  影史最詭異獨創的恐怖怪談《整容液》，就是改編自WEBTOON的人氣同名網路漫畫，並透過電影動畫版的形式，再度讓全球觀眾為之震撼。本作是漫畫家吳城垈的代表作品之一，脫胎自網漫《奇奇怪怪》中的一個單元故事，劇情描述女主角塗上能改頭換面的「整容液」、並成為女神後所經歷的恐怖怪談。毛骨悚然的劇情，也讓讀者讚譽媲美伊藤潤二的恐怖作品。相較其他驚悚恐怖漫畫，本作雖然沒有過多激烈的血腥場面，卻透過腦洞大開的情節，將「整容」這個敏感話題作出天馬行空的詮釋。不僅透過黑色幽默描繪人性黑暗面，將人性之惡表現得淋漓盡致，更因為獨特的情節設定，引導讀者反思社會現況。這也讓本作從連載初期，就獲得高度討論，人氣更超越同樣話題滿載的《與神同行》！  電影版《整容液》，不僅是《奇奇怪怪》系列首度改編動畫登上大銀幕的作品，更成為南韓影史首部懸疑恐怖動畫電影。製作團隊耗時六年打造，為作品融入懸疑、奇幻、犯罪、倫理等多重元素，更增添漫畫所沒有提到的更多劇情細節，並以最完美的容貌跟觀眾見面。電影消息一曝光，隨即引發世界各地討論，更吸引眾多國際影展邀約，強勢入選有「動畫界坎城影展」之稱的安錫動畫影展「競賽」單元、蒙特婁國際奇幻影展「動畫競賽」單元，以及南韓富川奇幻影展「韓國奇幻競賽」單元。值得一提的是，本片的前導預告一在南韓曝光，就在短時間內突破200萬點擊次數，大幅超越同期熱門電影《屍速列車：感染半島》的預告點擊次數，引爆網友熱烈迴響，再度證明本片的超高人氣，值得觀眾進場一探究竟！,2020-09-18,片長：01時25分,奇幻,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\整容液.jpg,4.0,整容液
81,公車司機阿泰（劉冠廷/飾），是一個動作慢吞吞、連手錶的時間、地震的感應都比別人慢的奇葩。他每天都會去郵局，找櫃員楊曉淇（李霈瑜/飾）寄一封不知道給誰的平信。櫃員楊曉淇和阿泰完全相反，是個凡事搶拍的超級急性子，唯獨感情生活毫無進展，年近三十還是母胎單身。情人節前夕，楊曉淇被天菜陽光男劉老師（周群達Duncan/飾）搭訕，終於情竇初開的曉淇和劉老師天雷勾動地火；想不到一覺醒來，劉老師再無音訊、而且情人節居然已經過了？！每天來寄信的阿泰也再也沒出現過...毫無記憶的楊曉淇，開始了一趟尋找真相的奇幻旅程...,2020-09-18,片長：01時59分,劇情,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\消失的情人節.jpg,4.2,消失的情人節
92,★日本票房冠軍 ★ 「哆啦A夢」50週年紀念作品，第40部長篇劇場版系列作品！ ★ 《哆啦A夢：大雄的金銀島》編導搭檔 今井一曉 X 川村元氣 聯手再出擊 ★ 日劇天王 木村拓哉 X 搞笑女王 渡邊直美 特別獻聲演出 ★ 日本搖滾天團「Mr.Children」動人打造雙主題曲〈Birthday〉〈君と重ねたモノローグ〉 ★ 日語原音版本、中文配音版本同步獻映  大雄在恐龍博物館參加挖掘化石體驗時，偶然發現了一個化石，深信這是個恐龍化石的大雄，使用了哆啦A夢的道具「時光布」讓化石回到原本的狀態……結果竟然孵化了恐龍雙胞胎小Ｑ與小妙！而且，這兩隻恐龍似乎是從來沒被發現過的新品種。跟大雄一樣有點靠不住的小Ｑ以及個性活潑的小妙，兩隻恐龍雖然個性天差地遠，大雄還是像父母一樣用愛呵護著牠們長大，但是恐龍終究還是無法在現代生存長大。  於是，大雄下定決心要將小Ｑ與小妙帶回屬於牠們的年代，與哆啦A夢跟夥伴們一起前往6600萬年前的白堊紀末期。一場找尋小Ｑ與小妙同伴的大冒險就此展開……靠著哆啦A夢的道具與恐龍們的力量，大雄一行人循著恐龍的足跡來到了一座神祕島嶼。然而，在白堊紀迎接他們的竟是恐龍即將滅絕的命運。小Ｑ與小妙，以及大雄一行人的命運又將會如何……？,2020-09-25,片長：01時50分,冒險,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\電影哆啦A夢：大雄的新恐龍.jpg,4.2,電影哆啦A夢：大雄的新恐龍
100,★贏家才能留名萬世！特斯拉和愛迪生世代恩怨! ★伊森霍克完美詮釋世紀天才特斯拉 ★2020日舞影展首映全場大獲好評，美國權威影評網站爛蕃茄92%新鮮推薦 ★他的故事比愛迪生更傳奇，他的每項發明，都讓全世界邁向巨大進步，怎能不認識他! ★1898年，特斯拉提出電動車構想，2003年，馬斯克將公司名為『特斯拉汽車』，就是為了紀念他，並逐步實踐特斯拉的構想。  聚焦發明家特斯拉生平故事，包括交流電的發明與湯瑪斯愛迪生的激烈對抗…  「交流電之父」尼古拉特斯拉，被譽為最接近神的男人，他對電的理解和運用遠遠超乎你我的想像。  交流電帶來的便利，無線電、遙控器等發明，這些都是特斯拉的貢獻，但天才遭嫉，愛迪生和許多財團迫害於他，讓特斯拉的許多發明和技術深埋… ,2020-09-30,片長：01時42分,,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\特斯拉.jpg,2.9,特斯拉
91,★根據台灣送肉粽民間習俗改編 ★金馬影帝李康生親身上陣搏命演出祭吊煞 ★淒厲邪靈連環奪命鬼王鍾馗命懸一線 ★金獎團隊製作恐懼指數刷新你的感官極限  十七歲的佳敏(許安植飾)從小擁有靈異體質，她被阿姨玉蘭收養，雖然玉蘭對她疼愛有加，但姨丈昌仔(顏正國飾)卻對兩人長期家暴。某日，佳敏的國中同學芊芊，和網紅男友灰熊(孫安佐飾)想拍攝著名的民間傳說「椅仔姑」，希望由佳敏召喚神靈，吸引直播流量。過程中灰熊為求畫面精彩，故意激怒椅仔姑，召靈情況失控，幸而得到路過的火哥(李康生飾)相助，才化解危難。  火哥與佳敏一樣擁有靈異體質，且配戴著師父金龍師(雷洪飾)傳給他的五雷令項鍊，他擁有「鍾馗身天命」，可以召喚鍾馗降妖伏魔。五年前，火哥與金龍師、師兄阿西法師(陳博正飾)至毒窟除煞，遇到異國邪靈「鬼師傅」。除煞過程中，火哥遭入魔身陷險境，從此喪志像灘爛泥，成天喝酒逃避，但天命的機遇仍不斷找上他…  邪靈鬼師傅引發連續多起上吊事件，佳敏的阿姨玉蘭遭附身，許多無辜民眾也遭受牽連，極度的恐懼降臨在整個小鎮之中。「你有兩個選擇，一輩子逃避，或者勇敢面對。」金龍師曾對火哥這麼說，火哥把這句話，轉送給想救阿姨的佳敏。其實這句話，也是火哥要對自己說的，「天命，中邪，一線之隔。」一場驚悚激烈的神鬼對峙將全面展開…  【電影介紹】  《粽邪》於2018年創下全台暑假檔期華語票房冠軍，主創團隊延續民間「送肉粽」的儀式概念，以更高預算打造更高規格的續集電影，將觀影恐懼感提升至新境界。《馗降：粽邪2》故事除圍繞在悼念上吊往生者「送肉粽」儀式外，更加入了台灣民俗信仰元素「椅仔姑」，以及更淒厲更邪惡的異國邪靈。此次由金馬影帝李康生親身上陣，演繹擁有「鍾馗天命」的法師，這份「天命」帶給他巨大的挑戰與負擔，甚至陷入凶險的性命危機。電影將於農曆鬼月隆重上映，極致的驚悚環節與刺激的神鬼對峙，《馗降：粽邪2》將在今年暑假帶給你驚涼快感，再創台灣國片話題巔峰！,2020-09-02,片長：01時44分,懸疑/驚悚,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\馗降：粽邪2.jpg,3.9,馗降：粽邪2
67,故事發生於架空的日本，在「超少子化對策基本法」（1975年制定）的規限下，少年少女們在16歲後便會失去自由戀愛的權利，政府會透過個人從小到大所做的問券、個資、等報告做分析，基於國民的遺傳因子資料強制指定他們的結婚對象，並且會保證兩人之間的契合度，而大家都欣然接受這種「幸福」，然而在那個情竇初開的年紀，青梅竹馬和政府配對之間，這樣的三角關係，該如何取捨呢？  【關於電影】  《戀愛與謊言》原作漫畫由 ムサヲ所著，故事設定中，那是一個由國家決定伴侶的世界，而在這樣的世界舞台上，人們沒有戀愛的自由。真人版電影與原作設定不同的地方在於，真人版電影的故事中心是由一女二男所構成的。女主角仁坂葵是由 森川葵所飾演、他的青梅竹馬司馬優翔則是由 北村匠海、而葵被政府所指定的結婚對象高千穂蒼佑則是由 佐藤寛太擔綱演出。,2020-09-04,片長：01時47分,劇情,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\戀愛與謊言.jpg,3.1,戀愛與謊言
83,★連霸日本雙週冠軍，十天突破票房二十億！！ ★原班人馬瘋狂回歸，演員陣容絕贊升級！！ ★保證讓你笑到抽筋，銀魂導演最新力作！！ ★大咖巨星崩壞扮醜，超有哏魔性看個夠！！ ★4000萬本漫畫熱銷，日劇破億點播熱潮！！  「告訴你啦！！我很強又夠卑鄙，所以我天下無敵啦！！」  三橋貴志（賀來賢人 飾）和伊藤真司（伊藤健太郎 飾），兩個文質彬彬高中生在同一天轉學，並且決定在新學校開始「囂張」，從此做個不良少年；所以兩人決定改變髪型，剛好在兩間相鄰的理髪院「變型」，也發現了彼此的秘密，因此結成盟友。這就是他們相識的開始。  三橋染了一頭耀眼金髮，他的信念是「無論用卑鄙的手段，只要能贏就行！」不僅要稱霸高校，還立志成為日本最強的男人。伊藤頂著浮誇刺蝟頭，充滿男子氣概又富有正義感，常常被三橋利用卻不自覺，帥氣臉龐風靡許多高中少女的心。兩人憧憬成為硬派不良少年，誤打誤撞組成最佳拍檔，迎戰無數強敵，登上校園大哥大的寶座。兩個人不斷挑戰校內校外的不良少年，引發了一連串爆笑事件，也成為校園傳說！  要囂張就要做到最囂張的！某天，2人曾進行死戰的不良高中-開久高校被鄰鎮的北根壞高校借用。當中柳銳次（柳樂優彌 飾）及戰鬥力高的巨漢-大嶽重弘（榮信 飾）壓制全校學生，並向同學們出售高價「御守」，不買的人就會受懲罰威脅，他們與三橋及伊藤因此引爆衝突激戰，大哥大們將遭遇此生最大性命危機！！  【關於電影】  以漫改電影《銀魂》知名的導演福田雄一再度出招，於2018年將《我是大哥大》改編成同名日劇，大膽玩壞眾多帥哥美女！除了還原漫畫復古造型，演員還得賣帥搞笑；賀來賢人化身卑鄙的金髮惡魔還要扮女裝，新生代男神伊藤健太郎頂上怪異刺蝟頭，而千年一遇美少女橋本環奈則是要翻白眼咆哮演不良大姐頭，再一秒切換成清純嬌弱的可愛小女友！這麼有哏的日劇播出後果然大受歡迎，火紅到相關影片在網路上累積超過一億播放次數，引起大熱潮！ 日劇粉絲直喊：「看不夠！」2020年，總算讓我們千呼萬喚出《我是大哥大！！劇場版》！  電影版將原作「VS北根壞高校篇」搬上大螢幕，除了日劇原班人馬外，還追加多位新角色，分別是北根壊高校的首腦-柳鋭次（柳樂優彌 飾）、永架高校的女番長森川涼子（山本舞香 飾）等新卡司。柳樂優彌飾演狡猾的反派-柳鋭次，長直髮披肩、根根分明的稀疏瀏海，神還原復古裝束！全片仍會有笨蛋情侶伊藤健太郎和橋本環奈，繼續聯手閃瞎眾人！ ,2020-09-04,片長：01時54分,喜劇,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\我是大哥大！！劇場版.jpg,4.1,我是大哥大！！劇場版
46,★ 榮登法國三週票房冠軍 ★ 凱薩獎最佳影片《花落花開》名導馬丁波渥斯最新力作 ★ 大滿貫影后茱麗葉畢諾許、凱薩獎影帝提名艾德華貝爾、凱薩獎影后友蘭達夢露、坎城導演雙週SACD獎得主諾艾米勞佛斯基、凱薩獎最佳男配角弗朗索瓦貝蘭演技派群星同台飆戲 ★ 《美好拾光公司》《從前的我們》製片團隊妙趣橫生新作 ★ 《大藝術家》《情陷高達》凱薩獎最佳攝影得主掌鏡 ★ 用幽默而諷刺的角度，闡述一個關於團結與性別平等的普世故事  波萊特（茱麗葉畢諾許 飾）和丈夫長年在法國阿爾薩斯的比奇開設一所家政學校，在那個婦女對丈夫百依百順的年代，他們的任務是訓練年輕女孩成為完美的家庭主婦。在丈夫驟逝後，波萊特發現學校處於破產邊緣，她必須肩負起拯救學校的責任。在準備參加一個家政競賽電視節目的過程中，正值1968年五月風暴全國抗爭之時，波萊特和她的活潑學生們一直以來的信念，也逐漸開始動搖。於此同時，波萊特與初戀重逢，並加入了女學生們的陣營，一同克服被壓迫的狀態，走向成為自由女性的康莊大道。,2020-09-04,片長：01時48分,喜劇,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\完美嬌妻養成班.jpg,3.3,完美嬌妻養成班
65,★迪士尼經典動畫《花木蘭》真人版登上大銀幕 ★仙女姐姐劉亦菲化身花木蘭 ★穿上戰袍挑戰高難度武打動作 ★集結亞洲巨星功夫皇帝李連杰、《葉問》甄子丹、國際影后鞏俐同台飆戲  迪士尼帶來的《花木蘭》，重新再現了有著數百年歷史的中國詩歌中，不朽的傳奇女戰士。這部真人電影秉承其中國的根源，也呈現了華裔巨星與年輕新秀的精彩結合。  知名電影人妮琪卡羅將花木蘭的史詩傳奇化為現實，變成一場激勵人心的精彩冒險，一位無畏的年輕女子出於對家庭與國家的愛而冒著生命的危險，成為中國史上最偉大的戰士之一。當皇帝頒佈法令，每個家庭都要派出一人從軍服役，以保衛國家免受北方侵略者的危害，花木蘭，一位知名戰士的長女，代替她年老體衰的父親，假扮成男人，花軍。她通過每一次的考驗，充分利用她的內在力量，發揮自己真正的潛力。這個史詩般的旅程，將她轉變為一位優異的戰士，並讓她贏得國家的感謝與尊敬，以及父親的引以為傲。 ,2020-09-04,片長：01時55分,奇幻,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\花木蘭.jpg,2.6,花木蘭
89,★一位失去母親的女兒、一位失去女兒的母親、一位失去摯友的閨密，她們攜手走出傷痛，一起追逐夢想！ ★最溫馨動人的劇情、最療癒的美食旅程！ ★重啟荒蕪已久的味蕾，喚醒靈魂深處的烘焙魂！ ★獻給每一位追求夢想與愛的您！  19歲的柯麗莎（Clarissa）決心要實現母親莎拉（Sarah）生前想在諾丁丘開一家烘焙店的夢想，在母親閨密好友伊莎貝拉（Isabella）以及一直過著與世隔絕生活的古怪祖母咪咪（Mimi）的幫助下，她們在倫敦共同啟動了開店的夢想，為了這個夢想，她們必須學習跨越悲傷、懷疑和意見分歧，而將這三個世代女性緊緊牽繫在一起的力量，源自於對莎拉的愛與思念。 夢想中的烘焙屋歷經了現實的種種考驗，終於復刻出莎拉夢寐以求的滋味，烘焙屋裡充滿了香氣、愛、希望和五彩繽紛的美味甜點，動人的滋味在舌尖綻放，同時也為來自世界各地的思念旅人們，訂製專屬於自己的幸福滋味。  本片的取景地諾丁丘（Notting Hill），也是休葛蘭與茱莉亞羅勃茲主演電影《新娘百分百》的英文片名及拍攝地，有著迷人風景和人文景觀，像甜點般五顏六色的街道房屋，世界各地的移民在此居住融合，彷彿是世界地球村的縮影。 ,2020-09-11,片長：01時38分,,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\訂製幸福滋味.jpg,3.8,訂製幸福滋味
